48_Symme_flat_confi_optim
5.000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
4092
1
0
4      0.000,     0.000      45.000,     0.000     175.000,     0.000     220.000,     0.000   464.5951
4      0.000,     0.000      45.000,     0.000     170.000,     0.000     215.000,     0.000   528.0668
4      0.000,     0.000      45.000,     0.000     165.000,     0.000     210.000,     0.000   522.1126
4      0.000,     0.000      45.000,     0.000     160.000,     0.000     205.000,     0.000   481.7484
4      0.000,     0.000      45.000,     0.000     155.000,     0.000     200.000,     0.000   448.1650
4      0.000,     0.000      45.000,     0.000     150.000,     0.000     195.000,     0.000   467.9319
4      0.000,     0.000      45.000,     0.000     145.000,     0.000     190.000,     0.000   437.8548
4      0.000,     0.000      45.000,     0.000     140.000,     0.000     185.000,     0.000   460.7006
4      0.000,     0.000      45.000,     0.000     135.000,     0.000     180.000,     0.000   454.8610
4      0.000,     0.000      45.000,     0.000     130.000,     0.000     175.000,     0.000   450.2568
4      0.000,     0.000      45.000,     0.000       5.000,     0.000      40.000,     0.000   120.8129
4      0.000,     0.000      45.000,     0.000     125.000,     0.000     170.000,     0.000   387.2285
4      0.000,     0.000      45.000,     0.000     120.000,     0.000     165.000,     0.000   428.4082
4      0.000,     0.000      45.000,     0.000     115.000,     0.000     160.000,     0.000   384.6219
4      0.000,     0.000      50.000,     0.000      20.000,     0.000      30.000,     0.000   192.1683
4      0.000,     0.000      50.000,     0.000      15.000,     0.000      35.000,     0.000   193.9781
4      0.000,     0.000      50.000,     0.000      10.000,     0.000      40.000,     0.000   169.0260
4      0.000,     0.000      50.000,     0.000     185.000,     0.000     235.000,     0.000   549.3164
4      0.000,     0.000      50.000,     0.000     180.000,     0.000     230.000,     0.000   516.6514
4      0.000,     0.000      50.000,     0.000     175.000,     0.000     225.000,     0.000   499.0340
4      0.000,     0.000      50.000,     0.000     170.000,     0.000     220.000,     0.000   474.5548
4      0.000,     0.000      50.000,     0.000     165.000,     0.000     215.000,     0.000   462.3114
4      0.000,     0.000      50.000,     0.000     160.000,     0.000     210.000,     0.000   487.2817
4      0.000,     0.000      50.000,     0.000     155.000,     0.000     205.000,     0.000   496.6627
4      0.000,     0.000      50.000,     0.000     150.000,     0.000     200.000,     0.000   458.7306
4      0.000,     0.000      50.000,     0.000     145.000,     0.000     195.000,     0.000   474.5515
4      0.000,     0.000      50.000,     0.000     140.000,     0.000     190.000,     0.000   447.6368
4      0.000,     0.000      50.000,     0.000       5.000,     0.000      45.000,     0.000   135.0896
4      0.000,     0.000      50.000,     0.000     135.000,     0.000     185.000,     0.000   417.1918
4      0.000,     0.000      50.000,     0.000     130.000,     0.000     180.000,     0.000   408.4471
4      0.000,     0.000      55.000,     0.000      25.000,     0.000      30.000,     0.000   218.1338
4      0.000,     0.000      55.000,     0.000      20.000,     0.000      35.000,     0.000   208.5826
4      0.000,     0.000      55.000,     0.000      15.000,     0.000      40.000,     0.000   201.5788
4      0.000,     0.000      55.000,     0.000      10.000,     0.000      45.000,     0.000   158.6626
4      0.000,     0.000      55.000,     0.000     180.000,     0.000     235.000,     0.000   515.5564
4      0.000,     0.000      55.000,     0.000     175.000,     0.000     230.000,     0.000   559.8002
4      0.000,     0.000      55.000,     0.000     170.000,     0.000     225.000,     0.000   497.9178
4      0.000,     0.000      55.000,     0.000     165.000,     0.000     220.000,     0.000   479.7273
4      0.000,     0.000      60.000,     0.000      25.000,     0.000      35.000,     0.000   231.7928
4      0.000,     0.000      60.000,     0.000      20.000,     0.000      40.000,     0.000   216.8543
4      0.000,     0.000      60.000,     0.000      15.000,     0.000      45.000,     0.000   204.7328
4      0.000,     0.000      60.000,     0.000      10.000,     0.000      50.000,     0.000   181.6770
4      0.000,     0.000      65.000,     0.000      30.000,     0.000      35.000,     0.000   233.8323
4      0.000,     0.000      65.000,     0.000      25.000,     0.000      40.000,     0.000   239.9812
4      0.000,     0.000      65.000,     0.000      20.000,     0.000      45.000,     0.000   236.1493
4      0.000,     0.000      65.000,     0.000      15.000,     0.000      50.000,     0.000   207.7123
4      0.000,     0.000      65.000,     0.000      10.000,     0.000      55.000,     0.000   168.4185
4      0.000,     0.000      70.000,     0.000      30.000,     0.000      40.000,     0.000   263.1543
4      0.000,     0.000      70.000,     0.000      25.000,     0.000      45.000,     0.000   231.8379
4      0.000,     0.000      70.000,     0.000      20.000,     0.000      50.000,     0.000   238.8768
4      0.000,     0.000      70.000,     0.000      15.000,     0.000      55.000,     0.000   203.3518
4      0.000,     0.000      70.000,     0.000      10.000,     0.000      60.000,     0.000   184.1690
4      0.000,     0.000      75.000,     0.000      30.000,     0.000      45.000,     0.000   273.0343
4      0.000,     0.000      75.000,     0.000      35.000,     0.000      40.000,     0.000   272.6877
4      0.000,     0.000      75.000,     0.000      25.000,     0.000      50.000,     0.000   255.1083
4      0.000,     0.000      75.000,     0.000      20.000,     0.000      55.000,     0.000   236.0405
4      0.000,     0.000      75.000,     0.000      15.000,     0.000      60.000,     0.000   207.3640
4      0.000,     0.000      75.000,     0.000      10.000,     0.000      65.000,     0.000   184.4134
4      0.000,     0.000      80.000,     0.000      35.000,     0.000      45.000,     0.000   268.9455
4      0.000,     0.000      80.000,     0.000      30.000,     0.000      50.000,     0.000   289.2695
